Company_Code,Networth Next Year,Capital Employed,Net Working Capital ,Current Assets ,Total Sales,Retained Earnings,PBDT,PBIT,PBT,PBT_as_%_of_total_income,PAT,CP,Book Value (Adj.) (Unit Curr),EPS (Annualised) (Adjusted) (Unit Curr),APATM (%)[Latest],Creditors Velocity (Days),Total Liabilities,Total Equity,Market Value of Equity,total assets,Cost of Production,Current Ratio,Gross Block 
4547,197.74,443.55,23,98.44,71.77,7.22,2.69,11.6,-19.9,-2.756232687,-13.69,8.9,165.86,0,-36.94,50,213.47,11.97,202.17,225.44,55.35,0.52,606.11
23341,197.87,448.12,80.49,256.07,600.1,10.41,55.08,60.39,39.17,3.762728146,33.6,49.51,44.59,7.68,4.24,80,254.46,20.4,892.19,274.86,526.77,0.75,383.81
2732,197.89,451.24,125.67,188.6,665.12,33.44,105.15,78.4,78.13,2.336423445,74.39,101.41,194.19,33.13,14.7,4,1.35,11.27,960.94,12.62,570.98,2.46,277.94
4418,198.18,358.22,225.3,286.23,423.95,2.65,25.17,32.42,21.31,8.041509434,14.07,17.93,143.19,12.34,3.26,17,191.93,11.21,468.4,203.14,365.92,1.34,74.5
40438,199.14,727.8,76.09,212.02,72.94,12.9,-26.26,-4.1,-53.3,-4.131782946,-53.3,-26.26,34.87,0,-29.16,132,377.62,55.85,64.17,433.47,81.82,0.68,364.72
626,199.26,199.81,-2.15,9.85,17.3,26.13,13.99,11.41,11.41,0.43666284,7.7,10.28,13270.69,511.37,-35.05,30,,1.5,0,1.5,22.48,0.71,76.5
2410,199.46,370.26,264.69,414.62,655.8,1.95,55.51,91.03,51.77,26.54871795,33.76,37.5,15.88,3.17,3.22,60,203.48,21,719.46,224.48,561.56,1.28,139.18
633,199.47,311.63,108.02,200.17,476.37,1.86,78.26,77.14,66.91,35.97311828,45.42,56.77,85.64,21.44,9.16,45,134.56,10.21,634.33,144.77,370.92,1.16,273.03
2278,200.18,375.44,104.65,172.64,623.25,1.71,45.01,45.81,26.14,15.28654971,23.07,41.94,90.2,12.63,4.36,21,194.04,16.2,237.02,210.24,558.1,1.09,343.03
40749,204.65,178.2,138.74,216.35,451.36,4.64,85.12,79.67,79.63,17.16163793,52.84,58.33,14.13,4.11,12.34,51,5.24,12.01,1042.47,17.25,350.37,3.18,62.32
65524,204.9,1.01,1.01,1.02,0,0.02,0.02,0.02,0.02,1,0.01,0.01,20.22,0.22,4.03,0,2,0.05,0,0.05,0,1.22,0
15871,205.25,193.82,77.63,108.35,172.49,6.33,29.43,28.05,26.94,4.255924171,19.72,22.21,110.18,9.61,6.22,40,7.7,16.8,524.83,24.5,108.96,3.74,54.19
30337,207.16,197.4,7.68,17.09,66.76,2.25,13.59,13.9,12.46,5.537777778,8.44,9.57,77.86,3.36,13.46,15,0.01,25.16,462.94,25.17,53.28,2.02,165.74
26853,208.76,246.99,33.46,68.03,134.36,0.28,35.94,29.5,23.26,83.07142857,23.24,35.92,55.83,8.31,16.23,233,89.22,27.6,76.45,116.82,43.49,1.28,215.12
23551,208.81,334,157.48,236.27,308.12,12.1,47.65,37.21,25.61,2.116528926,18.05,40.09,423.14,34.07,4.83,71,108.5,5.3,0,113.8,266.27,1.51,247.34
2685,209.2,404.3,8.5,104.42,370.26,1.36,39.31,9.35,0.72,0.529411765,0.58,39.17,4.3,0.01,4.29,78,80.75,89.96,528.12,170.71,324.09,0.98,907.16
3264,209.54,598.81,189.41,334.42,1572.76,9.7,34.97,68,14.4,1.484536082,9.6,30.17,53.23,3,2.41,2,419.44,32,91.2,451.44,1489.08,1.02,548.93
1840,209.63,195.15,123.27,165.54,256.59,3.29,49.88,47.69,44.2,13.43465046,30.08,35.76,12.72,1.87,8.28,27,823.94,15.23,411.97,15.23,193.68,4.02,91.49
42741,210.02,345.33,294.16,346.56,200.84,6.67,62.76,53.27,47.06,7.055472264,47.06,62.76,14.8,12.09,13.51,91,284.82,38.91,0,323.73,85.96,1.82,218.94
6582,210.16,204.55,38.67,172.7,77.26,4.53,0.66,0.58,0.52,0.114790287,0.35,0.49,17.86,0.03,11.28,8,1177.34,114.28,588.67,114.28,75.55,1.15,4.3
5020,210.21,492.36,283.86,362.3,1061.15,27.11,47.68,73.68,36.37,1.341571376,27.57,38.88,82.24,12.23,1.85,19,309.97,4.4,173.85,314.37,959.19,1.19,248.45
23818,210.43,286.05,47.2,88.1,318.5,4.14,37.38,23.62,15.84,3.826086957,12.03,33.57,141.8,8.39,6.12,31,83.07,14,126.14,97.07,272.05,1.22,306.43
447,211.43,624.05,265.12,391.24,166.23,3.31,-32.55,-11.49,-73.21,-22.11782477,-45.83,-5.17,77.83,0,-315.24,119,357.2,30.4,120.57,387.6,162.52,1.11,441
2207,211.46,506,79.3,168.67,388.65,16.82,35.68,46.79,19.13,1.137336504,12.04,28.59,265.5,15.82,8.83,5,308.33,7.38,218.08,315.71,339.16,0.67,638.78
40217,211.76,275.05,-7.66,64.28,262.76,3.02,67.13,52.49,47.06,15.58278146,28.47,48.54,19.67,3.26,19.52,68,97.72,34.94,0,132.66,202.59,0.52,258.22
2329,212.08,325.96,102.09,108.42,261.92,9.6,7.36,10.72,2.39,0.248958333,2.05,7.02,32.62,0.26,2.06,2,117.21,12.8,107.2,130.01,238.34,1.82,131.93
40370,212.14,175.81,82.29,218.67,449.21,2.07,39.11,42.93,33.26,16.06763285,21.91,27.76,45.72,7.92,4.46,89,40.58,27.67,0,68.25,380.29,1.41,82.78
6902,212.22,560.5,191.07,296.01,840.09,4.01,67.55,59.63,35.2,8.778054863,26.64,58.99,43.01,6.59,4.32,41,349.08,20.05,180.45,369.13,764.37,1.43,428.89
4853,212.35,147.12,-8.52,27.47,92.43,1.52,0.5,1.58,-2.16,-1.421052632,9.95,12.61,0.97,0.34,-1.22,67,50,118.08,369.6,168.08,79.39,1.04,129.92
12966,212.83,470.11,282.64,457.08,1070.12,89.73,64.28,81.19,34.36,0.382926557,34.36,64.28,45.23,9.93,-5.44,38,310.86,17.3,143.74,328.16,1023.04,1.07,419.96
4118,214.03,177.84,89.06,126.02,366.02,1.38,62.59,53.72,53.57,38.81884058,38.36,47.38,147.92,30.93,11.34,16,1691.28,6,845.64,6,289.11,4.22,153.28
3888,215.24,216.42,114.48,130.54,345.51,11.61,101.8,96.62,96.25,8.290267011,64.94,70.49,83.02,24.62,-34.17,16,877.68,12.84,438.84,12.84,229.97,5.97,37.12
4803,215.28,215.15,14.67,15.44,5.16,0.03,0.17,2.02,0.1,3.333333333,0.02,0.09,60.1,0.01,-8.12,0,1351.54,28.35,675.77,28.35,1.05,0.16,0.41
8039,215.95,212.03,73.4,99.42,100.42,4.8,25.68,20.28,19.91,4.147916667,16.49,22.26,52.73,3.48,7.75,56,461.12,39.89,230.56,39.89,32.41,4.44,108.11
355,216.2,222.65,41.87,125.02,215.51,6.39,-4.47,-9.53,-11.33,-1.773082942,-10.74,-3.88,70.32,0,-2.51,52,6.11,6.08,100.32,12.19,205.55,1.42,157.8
13722,217.57,264.28,161.62,215.56,278.52,7.8,59.39,57.23,55.09,7.062820513,42.8,47.1,38.12,7.61,13.09,24,44.58,52.77,0,97.35,141.91,2.08,48.05
799,218.48,206.08,76.44,157.7,386.6,33.76,60.7,49.4,48.27,1.429798578,32.37,44.8,150.01,22.79,3.89,48,0.43,13.6,302.06,14.03,335.08,1.67,229.74
68829,219,234.84,21.56,87.88,558.8,1.77,28.36,19.35,13.02,7.355932203,9.92,25.26,250.75,13.2,1.15,31,44.71,0.31,0,45.02,477.9,0.92,194.95
7820,219.52,317.9,170.38,310.11,394.51,8.94,-17.23,-23.33,-27.54,-3.080536913,-16.17,-5.86,18.89,0,7.4,106,99,11.34,205.79,110.34,374.42,1.43,245.19
1928,219.71,365.64,125.33,177.81,532.45,2.07,47.77,52.25,34.48,16.65700483,23.2,36.49,271.83,30.44,2.72,18,165.02,7.38,187.75,172.4,468.1,1.11,303.97
409,220,283.49,73.88,135.34,196.29,6.37,23.61,21.08,16.4,2.574568289,6.23,13.44,363.57,9.83,16.81,59,72.99,5.75,322.69,78.74,136,1.49,321.57
1318,220.01,352.89,39.69,221.62,1004.26,14.13,38.35,27.76,7.52,0.532200991,8.26,39.09,100.37,3.86,-1.79,53,137.35,21.39,89.73,158.74,946.17,0.92,590.59
6292,222.82,432.05,193.41,338.8,841.48,2.03,10.91,30.65,8.6,4.236453202,5.16,7.47,5.6,0.13,-1.27,17,203.74,40.2,703.56,243.94,810.01,0.88,37.85
12977,223.75,254.54,-38.24,151.44,714.46,0.97,77.73,57.66,49.55,51.08247423,32.49,60.67,21.25,3.18,3.43,52,50.41,91.67,509.69,142.08,562.56,0.73,553.2
29112,223.89,225.96,0.94,1.57,2.29,0.16,0.42,0.03,0.01,0.0625,1.05,1.46,71.03,0.33,-112.24,14,524.86,31.81,262.43,31.81,1.89,1.21,13.4
4761,226.49,313.85,154.99,199.1,266.93,11.47,51.32,47.32,42.18,3.677419355,29.68,38.82,22.96,3.39,15.14,24,122.16,8.35,309.13,130.51,214.39,1.18,164.31
28590,226.61,429.61,247.84,369.39,1719.5,0.97,10.03,45.08,6.45,6.649484536,4.25,7.83,100.23,1.74,1.05,23,210.27,21.87,0,232.14,1651.83,1.17,96.55
4441,226.76,292.8,69.21,92.23,290.75,20.67,63.02,61.19,54.13,2.618771166,53.28,62.17,83.12,23.89,5.48,26,99.4,21.96,888.06,121.36,192.53,1.14,226.31
65733,228.72,-1.82,-1.82,1.04,0,0,-2.86,-2.86,-2.86,0,-1.87,-1.87,-72.8,0,7.1,0,1,0.05,0,0.05,0,0.94,0
41473,229.34,226.82,188.18,188.63,35.62,0.1,14.65,14.65,14.65,146.5,9.64,9.64,41.02,1.75,-35.51,1,276.26,11.05,138.13,11.05,20.67,0.32,0.01
13786,229.41,368.94,303.44,452.49,419.89,2.23,16.64,27.16,12.17,5.457399103,8.45,12.92,207.68,8.05,2.21,124,104.89,10.49,174.97,115.38,387.2,1.96,54.97
7927,230.56,1686.42,677.5,1069.5,645.74,22.38,-58.99,-25.99,-143.28,-6.402144772,-119.16,-34.87,65.63,0,-5.73,97,1412.88,41.68,130.05,1454.56,598.1,0.97,1082.97
13023,230.66,835.64,134.2,355.56,2933.08,6.44,141.39,110.72,47.36,7.354037267,39.16,133.19,14.55,2.31,3.18,12,613.71,10.87,3422.16,624.58,2677.7,0.58,1016.97
7065,230.67,355.28,45.65,209.81,874.54,9.8,86.44,49.3,34.44,3.514285714,36.13,88.13,345.41,58.73,4.56,54,144.22,5.95,548.55,150.17,796.86,0.94,538.45
34162,230.72,241.94,105.55,194.62,720.2,2.44,59.9,59.5,55.33,22.67622951,37.37,41.94,113.76,20.43,3.95,41,30.56,18.02,1025.54,48.58,614.96,1.42,142.11
1945,231.53,230.14,124.59,170.89,511.97,9.53,44.27,43.51,43.51,4.565582371,31,31.76,257.03,34.43,5.27,20,16.01,8.32,549.95,24.33,468.35,2.38,20.37
6124,231.88,261.54,204.41,254.92,26.33,2.72,-29.08,-29.13,-29.29,-10.76838235,-32.92,-32.71,121.5,0,-79.24,409,324.02,21.53,162.01,21.53,34.61,4.22,2.04
4939,232.04,195.07,24.09,58.12,223.33,0.85,66.06,56.6,55.76,65.6,41.74,52.04,16.7,3.63,20.44,12,7.86,11.1,2093.46,18.96,118.06,1.51,114.45
52974,232.1,216.24,167.41,227.98,40.14,-0.01,21.12,20.9,20.9,-2090,14.98,15.2,589.67,40.84,62.32,6375,,3.67,0,3.67,3.34,6.43,0.38
5472,233.04,1088.15,821.99,2016.97,92.13,0.31,-32.8,-32.1,-32.86,-106,-32.86,-32.8,62.8,0,-65.97,498,785.75,41.13,319.37,826.88,120.11,1.32,209.45
22361,233.83,301.68,143.18,189.94,402.16,2.98,54.36,34.46,31.82,10.67785235,25.48,48.02,44.9,5.37,5.19,19,89.82,4.44,295.11,94.26,314.01,1.34,265.49
525,233.84,372.13,-11.95,946.61,2094.17,8.64,47.98,45.85,17.59,2.03587963,17.59,47.98,10.27,0.86,1.79,143,120.2,203.64,369.61,323.84,1900.69,0.76,1413.95
1768,234.61,203.36,49.38,51.28,767.09,0,30.68,30.09,30.09,0,27.99,28.58,1623,223.48,66.62,0,,1.25,0,1.25,717.89,138.93,7.85
70633,235.45,3670.49,-284.86,146.21,59.87,20.05,-29.05,27.3,-66.39,-3.311221945,-46.69,-9.35,177.38,0,-22.03,2864,3355.41,17.67,0,3373.08,39.31,0.37,1739.06
5077,235.81,1697.23,678.31,1402.12,168.18,3.13,-152.71,-38.44,-174.79,-55.84345048,-172.45,-150.37,66.32,0,-35.19,491,1283.55,38.12,43.65,1321.67,200.6,0.71,200.03
3140,239.55,394.61,178.17,322.96,1045.31,4.72,161.71,166.74,139.46,29.54661017,92.02,114.27,14.74,8.43,10.01,50,208.78,21.82,368.21,230.6,819.37,1.14,403.91
421,239.86,602.68,-2.19,123.08,300.18,6.67,19.46,24.03,-6.02,-0.902548726,-2.99,22.49,13.11,0,0.45,45,310.97,17.86,356.31,328.83,238.76,0.81,674.79
1095,242.73,279.56,7.5,128.83,228.92,2.61,58.92,48.82,39.96,15.31034483,24.73,43.69,70.75,7.5,16.23,60,62.8,30.47,676.43,93.27,130.21,0.82,470
6213,246.23,250.09,0.05,0.61,13.28,0,0.73,1.03,0.7,0,0.48,0.51,2.46,0,-3.45,1,2.85,100.34,72.24,103.19,11.07,1.91,52.02
39587,247.24,284.02,110.67,215.16,407.96,2.76,56.09,46.9,36.57,13.25,24.66,44.18,55.64,6.3,8.15,83,63.05,39.14,0,102.19,334.57,1.81,148.96
45765,248.53,405.25,297.49,458.89,967.49,9.22,120.86,133.79,116.04,12.5856833,77.41,82.23,37.74,14.56,9.29,26,215.43,9.91,2522.25,225.34,640.92,1.42,123.66
17240,248.86,560.03,114.45,262.33,318.97,18.3,34.16,41.83,24.54,1.340983607,15.79,25.41,363.35,17.08,3.81,45,227.41,9.08,0,236.49,245.76,0.84,164.94
3613,249.28,388.9,178.79,200.58,67.46,19.28,2.75,11,0.35,0.018153527,-2.58,-0.18,183.46,0,20.73,71,110.85,15.16,185.35,126.01,53.57,1.82,47.92
299,250,290.04,93.41,435.39,731.83,8.22,47.83,50.41,38.02,4.625304136,26.14,35.95,151.55,17.51,4.73,155,51.75,14.53,377.84,66.28,591.59,1.15,69.9
37833,250.75,351.54,-9.93,48.78,121.58,4.73,16.42,22.87,9.62,2.033826638,9.62,16.42,7.33,0.3,22.54,43,115.33,32,1158.4,147.33,76.12,0.71,28.01
840,250.95,229.74,96.42,144.74,584.25,15.09,44.52,26.07,25.9,1.716368456,15.57,34.19,236.6,16.63,2.38,11,469.06,9.37,234.53,9.37,551.8,1.63,215.36
37265,251.03,228.7,5.52,11.01,36.68,0,25.32,25.17,25.17,0,20.94,21.09,416.65,37.93,86.64,0,121.54,5.47,60.77,5.47,14.5,0.88,3.38
40401,251.39,275.45,61.98,76.25,133.4,11.33,14.68,9.54,7.9,0.697263901,5.66,12.44,50.83,1.13,1.87,13,20.77,5.01,138.53,25.78,124.84,1.59,132.83
658,251.55,313.31,78.39,183.36,457.57,1.69,62.4,60.02,45.99,27.21301775,33.19,49.6,9.73,1.42,9.53,46,68.11,22.67,326.46,90.78,310.02,1.46,303.7
45967,252.31,595.88,105.88,447.87,1081.23,6.23,58.38,73.21,35.16,5.643659711,25.28,48.5,106.84,11.65,1.85,74,335.37,21.7,0,357.07,990.56,0.89,448.95
1150,252.73,366.34,-55.03,203.32,1294.13,7.4,91.45,74.58,53.25,7.195945946,39.98,78.18,95.65,18.07,3.1,46,158.75,10.83,288.08,169.58,1202.47,0.66,806.15
24440,252.94,335.27,9.18,57.9,101.25,1.32,45.55,44.17,33.4,25.3030303,21.27,33.42,75.21,7.08,26.69,0,114.12,29.2,137.68,143.32,51.58,0.72,332.74
45914,253.17,0.02,0.02,0.03,0,0,-0.03,-0.03,-0.03,0,-0.03,-0.03,3.94,0,22.82,0,1,0.05,0,0.05,0,11.55,0
169,254.46,376.98,43.96,151.54,602.7,3.46,29.53,41.12,24.57,7.101156069,19.07,24.03,13.96,1.03,3.15,37,100.76,18.53,74.49,119.29,520.72,0.83,238.99
929,256.04,250.11,15.56,51.69,45.85,25.92,38.63,35.88,35.8,1.38117284,25.01,27.84,182.53,17.49,51.19,60,415.54,13.1,207.77,13.1,29.39,2.43,139.33
2747,256.99,205.47,97.3,135.7,196.41,5.44,34.41,30.53,30.08,5.529411765,21.52,25.85,355.18,36.28,10.19,56,450.06,5.77,225.03,5.77,138.4,2.67,101.22
3703,259.15,311.51,202.6,256.94,377.33,4.58,24.29,28.23,23.53,5.137554585,23.53,24.29,149.2,14.41,4.28,48,67.92,16.33,94.71,84.25,335.38,3.34,36.88
848,259.27,328.53,-26.71,229.89,949.87,11.56,-50.79,-51.82,-71.39,-6.175605536,-53.07,-32.47,24.58,0,-0.58,44,101.95,89.97,127.85,191.92,908.18,0.8,1251.8
21196,261.58,1036.32,466.71,1190.5,1565.37,12.26,59.79,162.4,34.77,2.836052202,28.46,53.48,44.3,5.48,-7.75,136,713.39,51.95,200.53,765.34,1424.16,0.91,789.41
1344,263.44,214.24,77.69,189.7,539.7,16.32,91.02,77.83,77.82,4.768382353,51.84,65.04,170.75,35.02,9.19,43,2007.7,12.42,1003.85,12.42,466.48,2.83,163.4
1952,263.65,545.15,188.35,310.31,705.01,10.55,50.11,51.98,18.31,1.735545024,12.17,43.97,128.99,6.11,2.86,33,295.74,18.45,128.04,314.19,634.58,0.97,718.74
3100,263.89,634.74,247.28,383.58,745.51,2.74,34.11,38.28,3.4,1.240875912,0.19,30.9,109.1,0.08,0.14,48,370.31,23.46,97.36,393.77,692.13,0.85,625.14
499,264.73,265.43,7.48,172.76,562.7,38.1,114.09,92.61,79.23,2.079527559,67.6,102.46,44.71,13.2,1.8,32,12.38,51.19,222.42,63.57,366.44,1.11,550.38
65601,265.68,278.54,47.6,59.91,3.61,26.12,26.72,26.54,26.39,1.010336907,21.21,21.54,23.37,1.89,28.78,0,13.25,111.95,275.77,125.2,1.87,3.39,43.45
3704,265.93,488.26,310.04,828.63,453.54,22.72,13.41,29.93,12.17,0.535651408,10.31,11.55,93.81,3.71,-25.41,309,210.29,27.75,62.85,238.04,503.68,1.3,192.01
23037,265.97,376.31,50.48,57.73,31.54,0.84,0.34,-0.93,-15.15,-18.03571429,-12.53,2.96,14.73,0,-10.74,128,106.63,35.73,53.44,142.36,23.8,0.56,148.68
1907,265.99,223.5,42.69,96,327.73,5.69,39.62,32.03,31.87,5.601054482,22.66,30.41,98.04,9.11,6.59,38,949.14,11.31,474.57,11.31,289.24,1.41,103.49
5004,267.32,585.65,352.38,687.24,2558.55,6.82,77.68,85.26,45.14,6.618768328,29.6,62.14,29.05,3.45,0.93,43,335.5,85.81,237.71,421.31,2371.02,1.84,293.04
27039,268.52,957.41,552.98,1636.06,5869.48,52.6,47.96,122.94,15.34,0.291634981,12.43,45.05,27.23,0.94,0,66,597.48,26.38,195.2,623.86,5657.07,0.91,583.74
23184,269.12,268.56,2.04,2.73,1.21,0,-12.63,-12.63,-12.63,0,-12.72,-12.72,1855.62,0,64.29,0,,1.44,0,1.44,0.19,4.08,0.09
70961,269.42,276.23,-36.07,94.07,176.19,0.19,135.46,132.75,132.51,697.4210526,90.02,92.97,86.8,24.28,41.72,645,,27.3,0,27.3,15.65,0.66,23.1
25775,269.75,698.71,126.09,275.44,680.42,2.44,45.81,55.36,19.15,7.848360656,12.83,39.49,160.84,7.84,2.27,1,443.2,15.75,293.11,458.95,611.03,0.67,726.76
5490,271.52,333.64,45.42,46.67,198.09,13.77,13.47,15.05,13.41,0.973856209,11.43,11.49,12738.48,541.17,15.83,7,65.39,0.21,0,65.6,201.34,0.86,0.97
68,272.54,402.31,171.48,377.93,610.89,18.18,-22.49,-11.86,-34.43,-1.893839384,-34.05,-22.11,469.51,0,2.67,59,133.4,5.65,350.26,139.05,582.11,1.17,169.86
25040,273.02,346.45,-0.72,155.57,824.77,0.9,91.29,72.7,60.66,67.4,42.26,72.89,190.04,33.91,3.47,44,117.12,11.96,755.57,129.08,710.38,0.77,479.6
84,274.5,611,256.79,320.11,240.64,35.58,16.9,36.97,10.03,0.281899944,7.03,13.9,36.33,1.01,-10.38,37,356.91,13.96,3067.17,370.87,220.4,0.99,210.84
651,274.5,589.68,115.03,279.87,456.88,49.1,58.28,85.53,29.78,0.606517312,21.05,49.55,426.09,33.2,2.09,67,311.6,6.34,2449.38,317.94,361.39,1.1,498.58
1054,275.19,524.24,14.25,228.91,1078.64,4.18,101.77,48.7,23.77,5.686602871,17.98,95.98,13.19,0.77,1.78,54,256.65,19.87,1001.66,276.52,975.43,0.73,790.44
983,278.31,231.29,2.55,4.42,30.33,2.19,31.18,31.14,31.14,14.21917808,30.3,30.34,724.51,94.29,95.34,0,478.5,3.19,239.25,3.19,0.05,7.42,1.1
3825,279.59,428.87,173.63,217.95,502.53,2.41,104.05,77.81,68.67,28.49377593,50.55,85.93,197.11,41.39,9.08,19,190.31,12.07,818.35,202.38,392.82,1.48,498.93
40111,281.91,459.31,-32.38,21.07,134.37,2.03,9.52,18.65,-3.22,-1.586206897,-2.14,10.6,250.61,0,-3.89,16,167.27,11.46,141.19,178.73,86.23,0.53,370.42
27614,282.49,444.35,157.39,263.64,623.99,27.82,25.13,35.81,15.18,0.545650611,10.22,20.17,129.97,4.27,0.88,52,118.82,21.66,529.59,140.48,553.26,1.06,232.17
1792,282.7,248.33,38.01,213.94,733.13,7.37,75.08,72.01,69.53,9.434192673,43.99,49.54,14.23,2.45,6.28,31,0.67,86.03,253.7,86.7,621.81,1.26,298.64
4822,283.38,280.41,37.14,140.26,79.29,11.76,68.58,44.39,44.25,3.762755102,28.3,52.63,170.93,16.26,15.49,61,744.88,16.4,372.44,16.4,106.12,1.62,29.46
968,283.89,270.93,164.3,201.16,155.19,11.65,29.86,13.22,13.11,1.125321888,9.32,26.07,33.14,1.04,11.04,57,1790.86,8.17,895.43,8.17,135.62,5.09,367.52
134,286.13,468.53,68.96,151.31,503.96,2.88,40.67,47.82,21.19,7.357638889,19.88,39.36,174.92,13.94,6.33,15,190.81,7,216.44,197.81,231.35,0.88,562.62
12626,288.77,511.32,6.72,147.79,912.12,2.99,9.45,32.78,-2.33,-0.779264214,-2.75,9.03,151.01,0,-0.62,54,131.07,19.01,45.62,150.08,443.96,0.74,229.91
5288,291.69,482.14,124.81,245.95,604.87,3.39,74.33,87.16,55.74,16.44247788,36.36,54.95,73.37,10.98,11.77,46,236.42,6.48,262.61,242.9,487.51,0.92,421.9
25807,294.37,424.3,85.87,202.82,586.53,16.32,84.65,85.41,67.48,4.134803922,35.24,52.41,30.1,4.12,7.82,50,166.65,8.47,429.01,175.12,497.11,1,388.44
3450,294.42,308.46,156.7,289.48,385.08,17.14,90.45,78.73,71.65,4.180280047,48.95,67.75,81.99,15.1,14.44,68,57.52,30.61,1186.69,88.13,307.35,1.53,223.21
1725,295.02,382.37,78.98,119.28,40.29,7.63,-1182.21,-1206.34,-1221.01,-160.0275229,-1221.01,-1182.21,20.84,0,29.66,233,963.02,130.51,481.51,130.51,68.44,1.86,17.95
27504,295.9,2368.01,154.43,333.56,1012.78,9.58,-27.76,40.16,-82.55,-8.61691023,-56.2,-1.41,39.18,0,-68.43,15,1235.94,13.41,271.55,1249.35,944.35,0.36,1547.98
27679,296.02,351.02,295.82,358.84,298.32,2.54,20.53,28.77,18.44,7.25984252,9.75,11.84,116.23,4.14,3.95,39,68.81,23.58,76.98,92.39,255.88,3.34,24.64
26569,296.19,758.96,571,642.49,545.46,13.7,-66.68,-36.23,-75.1,-5.481751825,-74.56,-66.14,42.32,0,-84.21,40,272.18,11.44,56.74,283.62,578.47,1.28,96.15
21335,299.87,245.43,66.65,85.99,114.29,1.54,9.85,6.06,5.34,3.467532468,3.59,8.1,93.59,1.45,0.31,28,12.47,24.74,1065.77,37.21,72.69,1.29,30.45
2195,299.97,247.5,-21.36,36.13,90.09,9.85,36.03,24.7,24.7,2.507614213,22.07,33.4,163.91,13.88,8.49,152,1202.26,15.1,601.13,15.1,54.89,0.77,351.4
4992,301.35,594.02,320.68,460.78,655.59,5.07,102.49,92.13,74.18,14.63116371,52.06,80.37,28.03,5.11,6.57,57,309.31,19.38,1279.08,328.69,498.34,1.38,511.01
15196,305.09,379.11,108.37,214.33,544.89,1.73,42.19,34.22,29.54,17.07514451,21.94,34.59,32.37,2.38,5.33,33,97.5,17.4,286.67,114.9,497.21,1.17,332.64
66197,305.35,289.71,28.48,92.65,547.99,3.43,117.28,102.62,102.61,29.9154519,83.33,98,19.37,6.04,34.03,39,1,0.14,0,1.14,263.69,1.72,85.52
283,306.65,619.34,511.22,902.17,1009.86,12.69,74.1,110.27,61.97,4.883372734,41.57,53.7,,8.27,5.43,83,305.51,4.84,638.05,310.35,903.99,1.33,156.2
33406,307.89,308.24,3.64,50.43,299.38,7.71,36.75,11.6,11.52,1.494163424,9.45,34.68,65.51,1.81,-7.27,55,0.62,46.96,821.8,47.58,227.54,0.99,225.47
363,311.99,268.96,-28.31,21.06,6.95,62.91,57.92,54.76,54.76,0.870449849,54.76,57.92,220.73,41.81,98.95,17,2020.26,11.43,1010.13,11.43,14.47,2.33,27.08
43205,312.35,0.02,0.02,0.04,0,0,-0.01,-0.01,-0.01,0,-0.01,-0.01,4.97,0,294.34,0,6,0.05,0,0.05,0,0.29,0
1066,314.91,418.22,135.12,173.17,138.07,1.51,11.28,23.24,2.02,1.337748344,1.72,10.98,75.83,0.42,2.16,45,108.67,40.82,90.39,149.49,93.46,1.36,553.22
1147,315.54,292.8,68.59,153.5,551.85,11.46,44.36,31.11,30.61,2.671029668,23.64,37.39,187.82,12.12,5.02,44,2126.9,15.39,1063.45,15.39,449.43,2.06,201.02
4773,317.4,304.3,61.72,89.25,267,22.64,48.79,43.18,42.31,1.868816254,34.58,41.06,642.27,73.14,9.51,14,14.23,4.51,152.08,18.74,228.68,3.28,204.35
24547,317.48,290.2,41.55,41.62,109.81,1.76,25.91,25.81,25.81,14.66477273,21.83,21.93,602.77,45.35,75.61,0,,4.81,0,4.81,62.06,107.1,0.61
19320,317.82,323.57,-14.21,92.16,498.08,16.16,49.38,44.91,44.61,2.760519802,33.42,38.19,34.55,3.38,11.16,44,0.82,93.01,220.9,93.83,455.87,0.83,244.8
27715,318.71,316.55,72.22,80.74,25.89,12.8,14.13,13.5,13.39,1.04609375,11.32,12.06,26.35,0.74,97.4,56,3143.24,12,1571.62,12,17.52,1.99,42.79
28340,319.61,484.24,274.67,491.22,541.69,3.51,2.39,20.33,-9.61,-2.737891738,-6.45,5.55,24.75,0,1.92,142,149.5,13.26,301.13,162.76,500.38,1.39,228.75
318,321.53,301.11,84.28,281.41,440.96,19.18,47.32,29.66,28.42,1.481751825,22.58,41.48,230.43,16.55,7.82,76,1402.78,12.84,701.39,12.84,379.93,1.49,214.29
562,321.98,294.63,30.6,37.23,12.34,6.43,12.3,9.86,9.83,1.528771384,7.6,10.07,22.09,0.57,84.57,11,895.8,12.74,447.9,12.74,6.49,26.08,162.24
16093,324.01,1830.96,1304.05,1483.81,323.98,0.17,48.42,223.95,46.46,273.2941176,31.72,33.68,76.25,12.15,3.15,203,1630.06,25.38,0,1655.44,42.7,1.68,11.78
18695,325.09,441.69,230.88,813.71,3221.16,1.05,30.36,70.89,21.68,20.64761905,15.44,24.12,87.88,5.3,0.29,58,182.16,29.14,189.26,211.3,3132.72,1.27,359.56
808,326.9,643.4,255.09,515.66,1088.29,24.88,99.37,95.36,59.62,2.396302251,42.41,82.16,40.48,5.77,6.43,40,348.76,13.85,554.86,362.61,915.02,1.17,608.69
